abc_epsilon_rms_km_s,best_disp_rms_km_s,candidate_runtime_s,case_index,ess,ess_fraction,input_mode,mean_vs_p05_p95_width_km_s,mean_vs_p16_p84_width_km_s,median_vs_mae_km_s,median_vs_rmse_km_s,n_prior_draws,prior,regime,sigma_c_km_s,vs_p05_p95_coverage,vs_p16_p84_coverage,weighting
0.13422077894210815,0.11136529594659805,71.51322221755981,0,64.0,0.03125,joint,0.5190066695213318,0.3213319778442383,0.14479626715183258,0.17018954455852509,2048,strong,in-prior,0.1,0.91796875,0.6875,abc_top_64
0.3392806649208069,0.3385097086429596,62.291749000549316,0,64.0,0.03125,joint,1.4134902954101562,0.862862765789032,0.191767156124115,0.23986142873764038,2048,weak,in-prior,0.1,0.984375,0.9609375,abc_top_64
0.5528374314308167,0.27276307344436646,71.51322221755981,0,64.0,0.03125,joint,0.8504224419593811,0.5311322212219238,0.32767125964164734,0.3827836811542511,2048,strong,boundary,0.1,0.54296875,0.4140625,abc_top_64
0.28189849853515625,0.2322278916835785,62.291749000549316,0,64.0,0.03125,joint,1.2124837636947632,0.8030118942260742,0.30390119552612305,0.3542155623435974,2048,weak,boundary,0.1,0.9765625,0.76171875,abc_top_64
2.1229352951049805,2.0492355823516846,71.51322221755981,0,64.0,0.03125,joint,1.022220253944397,0.6608688831329346,1.0711195468902588,1.1869592666625977,2048,strong,out-of-prior,0.1,0.17578125,0.10546875,abc_top_64
1.407968282699585,0.7649152278900146,62.291749000549316,0,64.0,0.03125,joint,1.403028964996338,1.0070289373397827,0.7057995796203613,0.7854505777359009,2048,weak,out-of-prior,0.1,0.203125,0.203125,abc_top_64
